scope_level,category1,category2,product_count,comment_count,products_with_comments,products_without_comments,product_comment_coverage_pct,products_with_at_least_5_comments,products_with_at_least_10_comments,products_with_at_least_20_comments,products_with_at_least_50_comments,median_comments_per_commented_product,p95_comments_per_commented_product,non_empty_body_count,buyer_comment_count,valid_positive_rating_count,unique_brand_count,products_with_valid_historical_price,historical_price_coverage_pct,historical_price_p05,historical_price_p50,historical_price_p95
category1,آبسلانگ,,30,728,28,2,93.33333333333333,19,14,7,4,10.0,118.19999999999996,727,710,671,3,30,100.0,130400.0,352600.0,2055499.9999999993
category1,آرایش ابرو,,930,19874,616,314,66.23655913978494,365,265,190,113,7.0,200.0,19874,19141,18581,119,929,99.89247311827957,181560.00000000003,999000.0,5475999.999999994
category1,آرایش صورت,,4282,42080,1304,2978,30.453059318075667,797,562,394,232,7.0,200.0,42078,39955,39961,258,4282,100.0,550000.0,2505400.0,15976149.999999985
category1,آرایش لب,,4752,63240,2112,2640,44.44444444444444,1129,842,626,352,5.0,200.0,63230,60247,59717,220,4752,100.0,400000.0,1350000.0,7935999.999999985
category1,آرایش مو,,13675,140293,7805,5870,57.074954296160875,3854,2587,1559,691,4.0,90.0,140281,136910,129781,238,13673,99.9853747714808,300000.0,750000.0,3300000.0
category1,آرایش چشم,,3261,39213,1188,2073,36.43054277828887,703,541,353,220,7.0,200.0,39209,37619,37439,188,3261,100.0,394000.0,1911000.0,13160000.0
category1,آغوشی,,79,0,0,79,0.0,0,0,0,0,,,0,0,0,5,79,100.0,1850000.0,2520000.0,13959999.999999996
category1,آلبوم عکس,,21,388,10,11,47.61904761904762,10,6,2,2,10.0,160.39999999999992,387,375,385,1,21,100.0,475000.0,800000.0,950000.0
category1,آموزش تعمیرات,,7,15,5,2,71.42857142857143,2,0,0,0,2.0,5.0,15,15,14,1,7,100.0,1870000.0,2040000.0,6854999.999999995
category1,آموزش زبان,,154,1652,123,31,79.87012987012987,56,33,15,7,3.0,53.49999999999979,1652,1497,1538,10,154,100.0,350000.0,1150000.0,4774999.999999998
category1,آموزش عکاسی و فیلم‌برداری,,12,50,9,3,75.0,3,1,1,0,2.0,18.799999999999994,50,47,43,3,12,100.0,500000.0,1310000.0,1970000.0
category1,آموزش موبایل و تبلت,,5,12,3,2,60.0,2,0,0,0,5.0,5.9,12,12,11,2,5,100.0,778000.0,1170000.0,9650000.0
category1,آموزش موسیقی,,136,848,115,21,84.55882352941177,50,23,8,1,3.0,20.0,848,756,759,9,136,100.0,380000.0,1360000.0,7000000.0
category1,آموزش نرم‌افزار و کامپیوتر,,936,3019,453,483,48.3974358974359,136,67,26,10,3.0,26.0,3019,2868,2689,14,936,100.0,400000.0,1590000.0,3900000.0
category1,آویز تخت کودک,,395,467,124,271,31.39240506329114,27,14,3,0,2.0,12.0,467,434,452,25,395,100.0,835000.0000000001,5250000.0,13894999.999999993
category1,ابزار ایمنی کودک و نوزاد,,503,0,0,503,0.0,0,0,0,0,,,0,0,0,18,503,100.0,299700.0,1850000.0,8491499.999999998
category1,ابزار توانمند سازی,,244,1954,169,75,69.26229508196721,89,56,22,9,5.0,50.99999999999994,1954,1876,1803,10,244,100.0,293000.0,2590000.0,19049999.99999998
category1,ابزار دستی,,339,4207,188,151,55.45722713864307,104,72,47,28,6.0,110.85000000000005,4207,4040,3903,13,339,100.0,899000.0,2599100.0,9886999.99999997
category1,ابزار طراحی و مهندسی,,1885,16586,681,1204,36.12732095490716,340,242,164,93,4.0,159.0,16586,16188,15692,28,1885,100.0,210000.0,259000.0,902500.0
category1,ابزار مراقبت از پوست,,408,13790,324,84,79.41176470588235,216,169,123,83,10.0,200.0,13790,12873,12749,43,407,99.75490196078431,330600.0,6510000.0,71399999.99999997
category1,ابزار مراقبت پا,,1324,22277,986,338,74.47129909365559,570,398,277,139,6.0,104.0,22276,21582,20926,25,1324,100.0,179000.0,800000.0,3090000.0
category1,ابزار نقاشی و رنگ آمیزی,,6689,76117,2882,3807,43.08566302885334,1649,1189,787,422,6.0,163.94999999999982,76109,73980,71452,77,6689,100.0,280000.0,736000.0,1090000.0
category1,ابزار کار هنری و دستی,,1688,5768,601,1087,35.6042654028436,229,129,58,20,3.0,34.0,5768,5573,5444,7,1688,100.0,210000.0,697300.0,5400000.0
category1,اتو و حالت دهنده ی مو,,691,17889,542,149,78.4370477568741,337,234,157,93,7.0,200.0,17887,16027,16863,64,691,100.0,1990000.0,9579000.0,34576850.0
category1,اسباب بازی,,42645,414786,19885,22760,46.62914761402275,9523,6580,4230,2185,4.0,130.0,414724,383876,388460,437,42631,99.96717082893657,350000.0,1600000.0,17900000.0
category1,استریل، گرم و خشک کننده شیشه شیر,,33,0,0,33,0.0,0,0,0,0,,,0,0,0,12,33,100.0,1680000.0,12990000.0,55599999.99999999
category1,اسپری,,2097,47825,1583,514,75.48879351454458,1045,757,505,282,8.0,199.6999999999996,47820,46116,45738,102,2097,100.0,388800.0,950000.0,2800000.0
category1,اصلاح موی بدن آقایان,,55,2677,49,6,89.0909090909091,38,31,22,15,15.0,200.0,2677,2377,2537,12,55,100.0,3423000.0,9800000.0,51746899.999999985
category1,اصلاح موی بدن بانوان,,284,8485,238,46,83.80281690140845,174,128,88,49,12.0,200.0,8483,7628,7923,49,284,100.0,2798000.0,12475000.0,130779999.99999976
category1,اصلاح موی سر,,599,19012,482,117,80.46744574290484,323,247,182,104,10.0,200.0,19010,16984,17946,58,599,100.0,3267500.0,10010000.0,67089000.00000002
category1,اصلاح موی صورت,,879,29856,726,153,82.5938566552901,541,418,303,173,13.0,200.0,29855,26298,28315,73,878,99.88623435722411,3000000.0,9940000.0,120599999.99999991
category1,اصلاح موی گوش، بینی و ابرو,,140,6754,127,13,90.71428571428571,103,84,65,42,20.0,200.0,6754,6412,6272,30,140,100.0,1859500.0,3878000.0,14259999.99999998
category1,البسه طبی و پزشکی,,342,1860,179,163,52.33918128654971,78,45,24,7,3.0,38.69999999999996,1860,1773,1721,8,342,100.0,380500.0,960000.0,5700000.0
category1,اکسسوری زنانه,,57514,124474,13348,44166,23.208262336126857,3585,1993,1134,517,2.0,36.0,124454,117539,115985,600,57510,99.99304517161039,420000.0,2700000.0,46449499.999999605
category1,اکسسوری زنانه و مردانه,,52644,238226,16845,35799,31.99794848415774,6229,3901,2327,1151,3.0,71.0,238195,226420,205337,543,52643,99.9981004482942,330000.0,1250000.0,29370000.0
category1,اکسسوری مردانه,,32337,119984,9420,22917,29.13071713517024,3467,2120,1261,575,3.0,62.04999999999927,119962,113098,110090,456,32336,99.9969075671831,679625.0,4850000.0,109800000.0
category1,اکسسوری و زیورآلات دست ساز,,511,0,0,511,0.0,0,0,0,0,,,0,0,0,4,511,100.0,450000.0,2046100.0,18500000.0
category1,اکسسوری ورزشی,,1806,9472,713,1093,39.479512735326686,233,140,92,49,2.0,68.39999999999998,9472,9098,8987,36,1803,99.83388704318936,290000.0,760000.0,7000000.0
category1,بادی اسپلش,,1378,18832,839,539,60.88534107402032,454,318,207,105,5.0,128.49999999999955,18832,17756,17693,82,1377,99.92743105950653,690000.0,1560000.0,3990000.0
category1,بازی های کامپیوتری,,768,10739,602,166,78.38541666666667,394,253,142,47,7.0,71.8499999999998,10735,9318,10207,13,766,99.73958333333333,190000.0,417500.0,1200000.0
category1,بازی های کنسول خانگی,,760,10211,628,132,82.63157894736842,374,257,148,45,6.0,68.64999999999998,10209,8913,8524,16,759,99.86842105263158,151800.0,263000.0,19510000.000000004
category1,بالش شیردهی,,193,0,0,193,0.0,0,0,0,0,,,0,0,0,9,193,100.0,870000.0,3300000.0,8800000.0
category1,بالش کودک و نوزاد,,1087,376,79,1008,7.267709291628335,16,10,2,1,2.0,12.499999999999972,376,362,345,9,1087,100.0,1299000.0,1890000.0,1990000.0
category1,باند و گاز,,315,3583,194,121,61.58730158730159,89,55,35,17,3.0,126.04999999999998,3583,3481,3464,13,315,100.0,193500.0,800000.0,3915000.0000000005
category1,برس‌ها و تجهیزات آرایشی,,15872,213644,5278,10594,33.25352822580645,3363,2637,1988,1214,9.0,200.0,213631,207757,203471,248,15868,99.97479838709677,209000.0,690000.0,4100000.0
category1,بسته های لوازم تحریر,,469,4370,241,228,51.38592750533049,113,76,48,20,4.0,80.0,4370,4137,4167,11,469,100.0,160400.0,310000.0,950000.0
category1,بهداشت جنسی,,1200,49244,898,302,74.83333333333333,656,538,434,284,18.0,201.0,49234,48965,47528,32,1200,100.0,245950.0,820000.0,3801174.999999999
category1,بهداشت دهان و دندان,,2953,98642,2066,887,69.96274974602099,1496,1217,912,593,14.5,200.0,98630,95930,93076,152,2952,99.96613613274636,239000.0,1000000.0,18466399.999999892
category1,بهداشت زنان,,875,27343,697,178,79.65714285714286,504,378,264,150,12.0,200.0,27342,27293,26236,45,874,99.88571428571429,278260.0,470400.0,3990000.0
category1,بهداشت و خانواده,,8,13,4,4,50.0,1,0,0,0,3.0,5.699999999999999,13,13,12,3,8,100.0,150000.0,1445000.0,3799999.999999999
category1,بهداشت و زیبایی ناخن,,12157,142339,5303,6854,43.6209591182035,2797,2017,1396,804,5.0,190.0,142328,136239,134970,196,12155,99.9835485728387,167490.00000000003,488000.0,2199439.9999999995
category1,بهداشت و سلامت کودک,,567,5199,277,290,48.85361552028219,131,95,56,28,4.0,96.39999999999992,5198,5016,4939,44,567,100.0,300000.0,1344200.0,4964349.999999994
category1,بهداشت و مراقبت بدن,,3503,112971,2468,1035,70.45389666000571,1717,1398,1030,644,14.0,201.0,112963,109183,107572,337,3503,100.0,220000.0,870000.0,6089999.999999964
category1,بهداشت و نگهداری کودک,,116,2931,107,9,92.24137931034483,76,61,38,19,13.0,106.09999999999997,2931,2822,2755,21,116,100.0,198200.0,534500.0,2017500.0
category1,بیگودی و فر کننده ی مو,,213,4069,161,52,75.5868544600939,87,64,44,21,5.0,200.0,4069,3682,3848,36,213,100.0,3100000.000000001,9880000.0,40215999.99999995
category1,تابلو فرش,,9430,2632,700,8730,7.423117709437964,85,45,26,7,1.0,13.0,2631,2369,2343,13,9430,100.0,1350000.0,9990000.0,330000000.0
category1,تب سنج و دماسنج,,38,1271,37,1,97.36842105263158,26,20,16,10,14.0,101.3999999999999,1271,1114,1198,13,38,100.0,1025500.0,14000000.0,22299999.999999996
category1,تبلت,,81,0,0,81,0.0,0,0,0,0,,,0,0,0,11,81,100.0,46500000.0,436900000.0,795000000.0
category1,تجهیزات استودیویی,,1090,12438,759,331,69.63302752293578,367,242,133,56,4.0,77.10000000000002,12436,11448,10783,70,1090,100.0,701350.0,7300000.0,194854999.99999964
category1,تجهیزات بیمارستانی,,1373,17967,846,527,61.61689730517116,501,350,208,98,6.5,101.75,17965,17376,16661,42,1373,100.0,213000.00000000003,1467700.0,35219999.999999925
category1,تجهیزات دندانپزشکی,,348,994,169,179,48.5632183908046,54,21,8,3,3.0,18.0,994,945,903,4,348,100.0,391380.00000000006,1819250.0,20841469.99999997
category1,تجهیزات سنجش و ارزیابی سلامت بدن,,4,5,2,2,50.0,0,0,0,0,2.5,2.95,5,5,5,1,4,100.0,3384450.0,8829000.0,43305299.999999985
category1,تختخواب کودک و نوزاد,,66,346,35,31,53.03030303030303,13,9,7,1,2.0,37.799999999999955,346,243,334,5,66,100.0,27000000.0,44917000.0,138000000.0
category1,ترازو,,354,9548,226,128,63.84180790960452,129,109,86,55,9.0,200.0,9547,9075,9086,62,354,100.0,2882500.0,8075000.0,27000000.0
category1,ترشیجات و شور خانگی,,295,0,0,295,0.0,0,0,0,0,,,0,0,0,8,295,100.0,374000.0,750000.0,1981500.0
category1,تزئینات اتاق کودک,,1649,7178,791,858,47.96846573681019,309,161,82,29,3.0,37.0,7178,6819,6724,18,1649,100.0,480000.0,1554000.0,4829999.999999995
category1,تزریقات,,44,119,21,23,47.72727272727273,9,3,2,0,4.0,22.0,119,117,119,2,44,100.0,223000.0,1700000.0,29785000.0
category1,تست خانگی,,72,2951,62,10,86.11111111111111,49,39,29,17,18.0,200.0,2951,2871,2818,8,72,100.0,111000.0,389450.0,3798000.0000000047
category1,تست قند خون,,31,3013,31,0,100.0,29,29,25,19,82.0,200.0,3012,2809,2812,10,31,100.0,1877900.0,5208000.0,12100000.0
category1,تشک مواج,,10,285,10,0,100.0,8,3,2,1,7.0,123.49999999999982,285,273,258,5,10,100.0,24875000.0,41600000.0,82237499.99999999
category1,تشک و پتوی برقی,,95,1233,72,23,75.78947368421052,48,34,17,5,7.5,51.80000000000001,1233,1139,1066,15,95,100.0,3235000.0,14400000.0,55000000.0
category1,تشک کودک و نوزاد,,124,770,76,48,61.29032258064516,32,17,9,4,3.5,49.0,770,709,659,10,124,100.0,532220.0,2760000.0,14041499.999999983
category1,تنقلات خانگی,,1035,0,0,1035,0.0,0,0,0,0,,,0,0,0,11,1035,100.0,341000.0,1529000.0,5451800.0
category1,حقوق و مدیریت,,99,63,18,81,18.181818181818183,3,2,0,0,2.0,11.749999999999993,63,54,54,5,99,100.0,286000.0,7990000.0,121499999.99999963
category1,حمام آلتراسونیک,,21,121,10,11,47.61904761904762,7,5,2,0,9.5,31.149999999999984,121,110,115,4,21,100.0,310000.0,128250000.0,576200000.0
category1,حمام کودک و شست و شو,,2164,23366,882,1282,40.75785582255083,467,334,239,135,5.0,175.94999999999993,23366,22503,21862,168,2163,99.95378927911275,300000.0,1880000.0,12800000.0
category1,خواب و حمام,,55,0,0,55,0.0,0,0,0,0,,,0,0,0,2,55,100.0,1994000.0,4300000.0,9886029.999999993
category1,خوار و بار محلی,,411,0,0,411,0.0,0,0,0,0,,,0,0,0,21,411,100.0,1085000.0,3900000.0,12894000.0
category1,دخترانه,,35260,92266,9569,25691,27.13840045377198,2920,1673,896,391,2.0,38.0,92255,88125,83370,377,35259,99.99716392512762,288000.0,1380000.0,6480000.0
category1,دست بافته‌ ها، رودوزی و محصولات پارچه ای و چرمی,,14768,16738,2783,11985,18.844799566630552,816,390,178,40,2.0,24.0,16736,15529,15955,51,14767,99.99322860238354,455000.0,2250000.0,12000000.0
category1,دست سازه های هنری,,15228,25415,2125,13103,13.954557394273706,704,430,254,122,2.0,56.799999999999955,25411,24217,24236,48,15226,99.98686629892303,427500.0,1400000.0,26900000.0
category1,دستکش‌های طبی,,219,2804,144,75,65.75342465753425,77,52,29,13,6.0,122.04999999999993,2804,2677,2804,5,219,100.0,335900.0,1485000.0,9352999.999999989
category1,دستگاه بخور و رطوبت ساز,,412,13573,340,72,82.52427184466019,256,195,140,77,13.5,200.0,13572,12449,12732,41,412,100.0,1249640.0,9845000.0,42359999.99999999
category1,دفتر و کاغذ و مقوا,,30065,152332,8328,21737,27.69998336936637,3463,2331,1477,801,3.0,115.0,152319,146869,146044,116,30057,99.97339098619658,250000.0,600000.0,1000000.0
category1,دکوراتیو سنتی,,428,0,0,428,0.0,0,0,0,0,,,0,0,0,6,428,100.0,380000.0,3000000.0,26324999.99999999
category1,دکوراسیون و معماری,,8,15,5,3,62.5,1,0,0,0,2.0,5.6,15,14,13,2,8,100.0,1053000.0,2000000.0,3500000.0
category1,روفرشی و پشتی,,451,4271,306,145,67.84922394678492,147,102,53,22,4.0,63.0,4270,4044,4038,9,451,100.0,1245000.0,4920000.0,14990000.0
category1,رومیزی، رانر و زیربشقابی سنتی,,41,0,0,41,0.0,0,0,0,0,,,0,0,0,3,41,100.0,480000.0,2760000.0,25000000.0
category1,زیراندازهای طبی و پزشکی,,102,3892,91,11,89.2156862745098,68,50,41,22,11.0,200.0,3891,3752,3629,12,102,100.0,380450.0,1131700.0,5500000.0
category1,زیورآلات طلا بچگانه,,2541,129,44,2497,1.7316017316017316,3,1,1,1,1.0,7.400000000000006,129,120,98,8,2541,100.0,5268800.0,8484300.0,39900000.0
category1,زیورآلات طلا زنانه,,32903,0,0,32903,0.0,0,0,0,0,,,0,0,0,35,32902,99.99696076345622,11400000.0,31818200.0,106061600.0
category1,زیورآلات طلا مردانه,,3632,254,116,3516,3.193832599118943,10,5,1,0,1.0,7.5,253,234,237,13,3632,100.0,5268800.0,9345000.0,15350000.0
category1,سازهای افکت,,55,265,26,29,47.27272727272727,11,11,5,1,3.0,35.5,265,248,238,4,55,100.0,923000.0,5900000.0,19000000.0
category1,سازهای الکترونیک,,7,18,5,2,71.42857142857143,2,0,0,0,3.0,5.8,18,7,18,2,7,100.0,116280000.0,200000000.0,553509999.9999999
category1,سازهای بادی,,140,2064,111,29,79.28571428571429,57,43,29,9,5.0,99.0,2064,1849,1863,10,140,100.0,1942785.0,24465000.0,170499999.99999982
category1,سازهای زهی,,523,4326,304,219,58.12619502868069,128,83,51,21,3.0,71.0,4325,3312,3972,28,523,100.0,15599000.000000002,36950000.0,268479999.99999964
category1,سازهای صفحه کلیددار,,250,2222,158,92,63.2,79,49,29,9,4.5,51.45000000000002,2222,1797,1902,20,250,100.0,4889100.0,14000000.0,638159999.9999998
category1,سازهای کوبه‌ای,,276,731,143,133,51.81159420289855,35,21,5,2,2.0,18.0,730,592,634,9,276,100.0,3867500.0,34900000.0,242500000.0
category1,سالنامه,,455,4093,249,206,54.72527472527472,119,85,52,24,4.0,82.99999999999991,4093,3934,4060,17,455,100.0,179700.0,560000.0,1000000.0
category1,ساپورت های طبی,,2030,21454,1261,769,62.118226600985224,698,442,266,97,6.0,79.0,21450,20376,20048,48,2030,100.0,599000.0,2000000.0,8550000.0
category1,ساک لوازم کودک و نوزاد,,445,0,0,445,0.0,0,0,0,0,,,0,0,0,24,445,100.0,970000.0,3154000.0,19643999.999999948
category1,ست عطر و ادکلن,,124,471,83,41,66.93548387096774,25,8,3,2,2.0,15.599999999999966,471,447,471,15,124,100.0,1290000.0,4600000.0,42168999.999999925
category1,سرویس خواب کودک و نوزاد,,662,3778,319,343,48.18731117824773,121,75,43,17,3.0,51.0,3778,3561,3511,36,661,99.8489425981873,735000.0,5590000.0,23000000.0
category1,سریال,,258,1647,198,60,76.74418604651163,101,60,22,1,5.0,29.149999999999977,1647,1450,1464,3,258,100.0,440750.00000000006,1100000.0,1990000.0
category1,سشوار,,706,17792,537,169,76.06232294617564,331,245,158,91,8.0,200.0,17792,16097,16691,97,706,100.0,3300000.0,13616650.0,49900000.0
category1,سلامت محیط,,3705,48630,2024,1681,54.62887989203779,1105,774,542,271,6.0,144.8499999999999,48626,46089,39637,128,3705,100.0,622000.0000000001,16100000.0,127851999.99999996
category1,سمعک و لوازم جانبی,,17,251,16,1,94.11764705882354,6,5,5,1,2.5,55.25,251,245,157,2,17,100.0,254000.0,965000.0,56599999.99999999
category1,سوند و کتترهای ادراری,,90,62,29,61,32.22222222222222,1,1,0,0,1.0,4.0,62,60,62,2,90,100.0,159000.0,1500500.0,45000000.0
category1,شامپو و مراقبت مو,,7448,212710,5150,2298,69.14607948442534,3551,2779,2056,1207,12.0,200.0,212699,202229,201890,558,7441,99.90601503759399,435000.0,1732500.0,9700000.0
category1,شیردوش,,92,0,0,92,0.0,0,0,0,0,,,0,0,0,20,92,100.0,465500.0,12664000.0,85900000.0
category1,شیشه شیر، سرلاک و داروخوری,,537,0,0,537,0.0,0,0,0,0,,,0,0,0,35,537,100.0,604000.0,3790000.0,11000000.0
category1,صابون شستشو,,1174,37473,921,253,78.44974446337308,648,507,370,227,12.0,200.0,37472,36005,35531,107,1172,99.82964224872232,230000.0,630000.0,2691160.000000001
category1,صبحانه محلی,,869,0,0,869,0.0,0,0,0,0,,,0,0,0,25,869,100.0,498000.0,1800000.0,6400000.0
category1,صندلی خودرو کودک و نوزاد,,65,0,0,65,0.0,0,0,0,0,,,0,0,0,15,65,100.0,13918000.0,67000000.0,223799999.99999985
category1,صندلی غذاخوری کودک و نوزاد,,112,1074,76,36,67.85714285714286,40,22,13,5,5.0,52.0,1074,995,962,17,112,100.0,7984500.000000002,23450000.0,133000000.0
category1,ضد تعریق,,1820,47471,1196,624,65.71428571428571,795,613,455,260,10.0,200.25,47469,46102,44872,120,1816,99.78021978021978,459900.0,1350000.0,3781000.0
category1,ظروف سنتی,,424,0,0,424,0.0,0,0,0,0,,,0,0,0,4,424,100.0,522500.0,2380000.0,9709999.99999998
category1,عطر جیبی,,3397,61744,2469,928,72.68177803944657,1444,969,625,325,6.0,167.19999999999936,61736,59265,58456,135,3397,100.0,408000.0000000001,1200000.0,3200000.0
category1,عطر و ادکلن زنانه,,3074,42241,2053,1021,66.78594664931686,1099,754,467,214,5.0,111.19999999999959,42234,36743,39214,290,3074,100.0,1400000.0,5500000.0,63863499.99999998
category1,عطر و ادکلن مردانه,,3491,66726,2633,858,75.42251503867087,1571,1080,733,364,7.0,147.4000000000001,66716,58982,61987,287,3491,100.0,1395000.0,5500000.0,51050000.0
category1,عطر و ادکلن مردانه و زنانه,,485,4324,251,234,51.75257731958763,131,93,52,24,5.0,68.5,4322,3924,4014,79,485,100.0,1050000.0,5980000.0,90000000.0
category1,عطر و ادکلن کودکان,,123,2241,108,15,87.8048780487805,76,53,35,10,9.0,64.0,2241,2130,2170,7,123,100.0,518000.00000000006,950000.0,3850000.0
category1,غذاساز و بخارپز کودک و نوزاد,,5,7,2,3,40.0,1,0,0,0,3.5,4.85,7,4,7,3,5,100.0,12040000.0,70000000.0,73600000.0
category1,غیر خوراکی,,454,145,67,387,14.757709251101321,6,1,0,0,1.0,6.699999999999996,145,125,145,4,454,100.0,290000.0,1125000.0,4300000.0
category1,فرش,,7236,14141,1322,5914,18.269762299613046,453,257,143,66,2.0,48.950000000000045,14139,12930,12804,58,7236,100.0,662700.0,68450000.0,737500000.0
category1,فرهنگ، هنر و فلسفه,,96,240,55,41,57.291666666666664,11,4,1,1,2.0,13.09999999999998,240,222,221,11,96,100.0,295000.0,1170000.0,10250000.0
category1,فشارسنج,,262,12112,217,45,82.82442748091603,170,133,106,70,19.0,200.0,12112,11361,11268,29,262,100.0,1681000.0,16325000.0,37949999.999999985
category1,فیلم تئاتر,,7,5,3,4,42.857142857142854,0,0,0,0,1.0,2.8,5,5,5,4,7,100.0,331000.0,600000.0,1070000.0
category1,فیلم سینمایی,,74,291,58,16,78.37837837837837,20,9,1,0,3.0,14.299999999999997,291,244,275,11,74,100.0,118845.0,170000.0,328499.99999999936
category1,قاشق، چنگال و ظروف کودک و نوزاد,,1538,9947,980,558,63.71911573472042,390,221,122,45,3.0,42.24999999999977,9946,9192,9303,48,1537,99.93498049414825,272620.0,900000.0,5800000.0
category1,قالی و قالیچه,,400,0,0,400,0.0,0,0,0,0,,,0,0,0,2,400,100.0,5595000.0,22650000.0,350119999.99999946
category1,قمقمه و فلاسک کودک و نوزاد,,617,3421,292,325,47.3257698541329,99,59,33,14,2.0,45.349999999999966,3421,3233,3292,17,617,100.0,365000.0,2711500.0,6900000.0
category1,لباس زنانه,,77928,246104,24931,52997,31.992351914587825,7601,4299,2426,1067,2.0,42.0,246079,239425,230522,685,77924,99.99486705677035,540420.0000000002,2680000.0,11500000.0
category1,لباس سنتی و محلی,,92,0,0,92,0.0,0,0,0,0,,,0,0,0,3,92,100.0,1300000.0,3815000.0,16670000.000000002
category1,لباس مردانه,,55970,275273,19656,36314,35.118813650169734,7438,4672,2773,1330,3.0,70.0,275242,266800,258635,489,55968,99.99642665713775,503675.0000000002,2710000.0,14500000.0
category1,لبنیات سنتی,,150,0,0,150,0.0,0,0,0,0,,,0,0,0,9,150,100.0,338550.0,872800.0,2571499.9999999977
category1,لوازم آشپزخانه سنتی,,172,0,0,172,0.0,0,0,0,0,,,0,0,0,5,172,100.0,385500.0,1250000.0,8000000.0
category1,لوازم اداری,,7129,127806,3463,3666,48.57623790152897,2163,1655,1236,733,9.0,200.0,127794,125044,119756,118,7129,100.0,200000.0,530000.0,1049879.9999999998
category1,لوازم اصلاح مو,,2444,97953,1838,606,75.20458265139116,1383,1156,890,570,18.0,200.14999999999986,97944,95192,93169,140,2443,99.95908346972176,228000.0,1100000.0,6976000.000000013
category1,لوازم تعویض,,1527,42246,958,569,62.737393582187295,618,494,394,249,11.0,200.0,42241,40548,40038,125,1527,100.0,350000.0,1300000.0,8500000.0
category1,لوازم تم عکاسی کودک,,13,163,13,0,100.0,10,6,3,0,9.0,29.599999999999994,163,159,163,1,13,100.0,660000.0,2020000.0,2500000.0
category1,لوازم جانبی آلات موسیقی,,2300,32536,1696,604,73.73913043478261,900,617,378,160,5.0,94.25,32530,30375,29937,121,2300,100.0,360000.0,4000000.0,55000000.0
category1,لوازم جانبی تست قند خون,,85,3968,73,12,85.88235294117646,56,48,40,24,23.0,200.0,3967,3865,3760,16,85,100.0,606980.0,2325000.0,10859999.999999998
category1,لوازم جانبی ساعت تندرستی,,6,1,1,5,16.666666666666668,0,0,0,0,1.0,1.0,1,0,1,3,6,100.0,21200000.0,30000000.0,48125000.0
category1,لوازم جانبی ساعت و مچ بند هوشمند,,9312,20907,1598,7714,17.1606529209622,558,371,241,103,2.0,63.0,20903,20368,20000,35,9312,100.0,396000.0,935200.0,1837500.0
category1,لوازم جانبی فرش و ابزار فرش,,1324,7507,229,1095,17.29607250755287,144,103,70,46,7.0,200.0,7507,7352,6972,4,1324,100.0,320000.0,29647500.0,62435799.999999985
category1,لوازم جانبی کنسول بازی,,5689,35965,2387,3302,41.958164879592196,1020,663,389,172,3.0,80.69999999999982,35956,32671,33621,34,5688,99.98242221831605,189000.0,1113050.0,8682499.999999981
category1,لوازم جانبی گردش و سفر کودک و نوزاد,,52,0,0,52,0.0,0,0,0,0,,,0,0,0,13,52,100.0,1149500.0,3095000.0,13941749.999999996
category1,لوازم سفر,,4853,21558,755,4098,15.557387183185659,435,307,215,125,7.0,178.29999999999995,21557,20796,20528,172,4840,99.73212445909746,1050000.0,5500000.0,112025000.00000009
category1,لوازم ماهیگیری,,976,4654,365,611,37.39754098360656,165,111,60,19,4.0,52.200000000000045,4654,4374,4352,34,975,99.89754098360656,420000.0,1650000.0,20000000.0
category1,لوازم پزشکی,,36,121,13,23,36.111111111111114,6,3,2,0,4.0,31.59999999999998,120,92,85,4,36,100.0,1057500.0,13750000.0,105247500.0
category1,لوازم کمپینگ,,13304,80510,2986,10318,22.444377630787734,1451,1091,776,449,4.0,200.0,80495,77554,76166,265,13295,99.93235117257967,199000.0,1200000.0,18500000.0
category1,ماساژور,,1032,27232,735,297,71.22093023255815,477,372,262,152,10.0,200.0,27230,25844,26064,82,1032,100.0,289000.0,9000000.0,150539999.9999999
category1,ماسک و لوازم جانبی ماسک,,376,14092,276,100,73.40425531914893,201,163,114,72,13.0,200.0,14091,13708,9836,12,376,100.0,200000.0,600000.0,2100000.0
category1,مانیتور و پیجر اتاق کودک و نوزاد,,40,0,0,40,0.0,0,0,0,0,,,0,0,0,10,40,100.0,11725000.0,44307250.0,166829999.99999985
category1,مجلات,,1367,2238,486,881,35.55230431602048,128,43,11,4,2.0,13.0,2238,2045,2122,59,1367,100.0,425699.99999999994,1000000.0,5000000.0
category1,محافظ و پد سینه,,80,0,0,80,0.0,0,0,0,0,,,0,0,0,16,80,100.0,358500.0,866000.0,3839999.9999999977
category1,محصولات استخوانی,,15,0,0,15,0.0,0,0,0,0,,,0,0,0,1,15,100.0,9500000.0,10000000.0,21196999.999999996
category1,محصولات سنگی، چینی و سرامیکی,,13562,9925,2195,11367,16.184928476625867,365,175,80,25,1.0,15.0,9924,9417,9559,8,13561,99.99262645627489,290000.0,750000.0,3500000.0
category1,محصولات فلزی,,3142,1506,238,2904,7.574793125397836,65,34,21,4,2.0,31.149999999999977,1506,1440,1347,8,3140,99.93634627625715,1769500.0000000002,8500000.0,38904999.99999997
category1,محصولات چوبی و حصیری,,10878,3634,721,10157,6.628056628056628,109,53,27,12,1.0,15.0,3633,3465,3275,16,10878,100.0,1020000.0,2270000.0,10801499.999999996
